2022-08-24 16:07:05 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:05 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:05 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:06 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:06 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:06 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:06 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:06 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:06 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:06 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:06 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:06 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:06 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:06 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:07 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:07 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:07 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:07 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:07 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:07 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:07 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:07 INFO  ProductController:84 - Getting all the products
